00:37:07.950{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.6","Rainfall":"1","TrackTemp":"18.3","WindDirection":"263","WindSpeed":"4.0"}
00:38:07.961{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.6","Rainfall":"1","TrackTemp":"18.3","WindDirection":"263","WindSpeed":"4.0"}
00:39:07.966{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.6","Rainfall":"1","TrackTemp":"18.3","WindDirection":"285","WindSpeed":"4.3"}
00:40:07.961{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.5","Rainfall":"1","TrackTemp":"18.3","WindDirection":"264","WindSpeed":"4.7"}
00:41:07.970{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.4","Rainfall":"1","TrackTemp":"18.3","WindDirection":"221","WindSpeed":"4.5"}
00:42:07.971{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.2","Rainfall":"0","TrackTemp":"18.3","WindDirection":"258","WindSpeed":"2.9"}
00:43:07.976{"AirTemp":"15.3","Humidity":"86.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.6","WindDirection":"250","WindSpeed":"6.1"}
00:44:07.972{"AirTemp":"15.2","Humidity":"87.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.6","WindDirection":"250","WindSpeed":"4.6"}
00:45:07.979{"AirTemp":"15.3","Humidity":"86.0","Pressure":"1009.6","Rainfall":"0","TrackTemp":"18.6","WindDirection":"253","WindSpeed":"5.1"}
00:46:08.012{"AirTemp":"15.2","Humidity":"85.0","Pressure":"1009.3","Rainfall":"0","TrackTemp":"18.6","WindDirection":"280","WindSpeed":"5.1"}
00:47:08.012{"AirTemp":"15.3","Humidity":"83.0","Pressure":"1009.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"286","WindSpeed":"3.8"}
00:48:08.029{"AirTemp":"15.2","Humidity":"83.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"268","WindSpeed":"4.2"}
00:49:08.033{"AirTemp":"15.2","Humidity":"82.0","Pressure":"1009.4","Rainfall":"0","TrackTemp":"18.7","WindDirection":"277","WindSpeed":"4.1"}
00:50:08.045{"AirTemp":"15.2","Humidity":"81.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"259","WindSpeed":"3.4"}
00:51:08.030{"AirTemp":"15.2","Humidity":"81.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"276","WindSpeed":"3.6"}
00:52:08.059{"AirTemp":"15.1","Humidity":"80.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.7","WindDirection":"269","WindSpeed":"3.4"}
00:53:08.035{"AirTemp":"15.3","Humidity":"80.0","Pressure":"1009.6","Rainfall":"0","TrackTemp":"18.7","WindDirection":"273","WindSpeed":"2.7"}
00:54:08.059{"AirTemp":"15.3","Humidity":"79.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"295","WindSpeed":"3.3"}
00:55:08.093{"AirTemp":"15.3","Humidity":"78.0","Pressure":"1009.4","Rainfall":"0","TrackTemp":"18.9","WindDirection":"285","WindSpeed":"2.1"}
00:56:08.112{"AirTemp":"15.4","Humidity":"76.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"271","WindSpeed":"4.0"}
00:57:08.109{"AirTemp":"15.4","Humidity":"76.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"256","WindSpeed":"3.7"}
00:58:08.114{"AirTemp":"15.4","Humidity":"74.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"297","WindSpeed":"4.6"}
00:59:08.095{"AirTemp":"15.4","Humidity":"73.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"275","WindSpeed":"4.1"}
01:00:08.096{"AirTemp":"15.4","Humidity":"73.0","Pressure":"1009.4","Rainfall":"0","TrackTemp":"18.9","WindDirection":"282","WindSpeed":"4.3"}
01:01:08.096{"AirTemp":"15.5","Humidity":"73.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"18.9","WindDirection":"263","WindSpeed":"3.3"}
01:02:08.134{"AirTemp":"15.6","Humidity":"75.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"19.0","WindDirection":"281","WindSpeed":"2.0"}
01:03:08.149{"AirTemp":"15.6","Humidity":"74.0","Pressure":"1009.5","Rainfall":"0","TrackTemp":"19.0","WindDirection":"208","WindSpeed":"5.6"}
01:04:08.148{"AirTemp":"15.6","Humidity":"74.0","Pressure":"1009.6","Rainfall":"0","TrackTemp":"19.0","WindDirection":"249","WindSpeed":"3.6"}
01:05:08.170{"AirTemp":"15.6","Humidity":"74.0","Pressure":"1009.7","Rainfall":"0","TrackTemp":"19.0","WindDirection":"286","WindSpeed":"3.1"}
01:06:08.155{"AirTemp":"15.6","Humidity":"75.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"254","WindSpeed":"4.3"}
01:07:08.167{"AirTemp":"15.6","Humidity":"74.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"257","WindSpeed":"5.1"}
01:08:08.178{"AirTemp":"15.7","Humidity":"74.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"230","WindSpeed":"5.6"}
01:09:08.172{"AirTemp":"15.8","Humidity":"73.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"254","WindSpeed":"5.1"}
01:10:08.185{"AirTemp":"15.7","Humidity":"74.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.0","WindDirection":"257","WindSpeed":"3.8"}
01:11:08.207{"AirTemp":"15.7","Humidity":"74.0","Pressure":"1010.2","Rainfall":"0","TrackTemp":"19.2","WindDirection":"253","WindSpeed":"3.9"}
01:12:08.186{"AirTemp":"15.8","Humidity":"74.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.2","WindDirection":"268","WindSpeed":"3.5"}
01:13:08.207{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.2","WindDirection":"264","WindSpeed":"3.7"}
01:14:08.204{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1010.0","Rainfall":"1","TrackTemp":"19.2","WindDirection":"251","WindSpeed":"5.2"}
01:15:08.222{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1009.9","Rainfall":"1","TrackTemp":"19.2","WindDirection":"301","WindSpeed":"4.6"}
01:16:08.255{"AirTemp":"15.8","Humidity":"76.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.2","WindDirection":"263","WindSpeed":"3.0"}
01:17:08.247{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1010.0","Rainfall":"1","TrackTemp":"19.2","WindDirection":"266","WindSpeed":"5.1"}
01:18:08.264{"AirTemp":"15.8","Humidity":"73.0","Pressure":"1009.9","Rainfall":"1","TrackTemp":"19.2","WindDirection":"270","WindSpeed":"4.9"}
01:19:08.272{"AirTemp":"15.8","Humidity":"74.0","Pressure":"1009.8","Rainfall":"1","TrackTemp":"19.0","WindDirection":"278","WindSpeed":"3.3"}
01:20:08.262{"AirTemp":"15.8","Humidity":"76.0","Pressure":"1009.9","Rainfall":"1","TrackTemp":"19.0","WindDirection":"273","WindSpeed":"3.9"}
01:21:08.288{"AirTemp":"15.8","Humidity":"76.0","Pressure":"1009.9","Rainfall":"1","TrackTemp":"19.0","WindDirection":"264","WindSpeed":"3.4"}
01:22:08.307{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.1","Rainfall":"1","TrackTemp":"19.0","WindDirection":"260","WindSpeed":"3.5"}
01:23:08.292{"AirTemp":"15.8","Humidity":"76.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.0","WindDirection":"260","WindSpeed":"2.6"}
01:24:08.292{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.0","WindDirection":"265","WindSpeed":"3.9"}
01:25:08.318{"AirTemp":"15.8","Humidity":"75.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.0","WindDirection":"258","WindSpeed":"3.7"}
01:26:08.297{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.0","WindDirection":"262","WindSpeed":"3.3"}
01:27:08.314{"AirTemp":"15.9","Humidity":"75.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.1","WindDirection":"255","WindSpeed":"4.7"}
01:28:08.322{"AirTemp":"15.9","Humidity":"75.0","Pressure":"1009.8","Rainfall":"0","TrackTemp":"19.1","WindDirection":"241","WindSpeed":"4.5"}
01:29:08.326{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.1","WindDirection":"288","WindSpeed":"1.9"}
01:30:08.352{"AirTemp":"15.9","Humidity":"74.0","Pressure":"1009.9","Rainfall":"0","TrackTemp":"19.1","WindDirection":"209","WindSpeed":"3.4"}
01:31:08.336{"AirTemp":"15.9","Humidity":"74.0","Pressure":"1010.1","Rainfall":"0","TrackTemp":"19.1","WindDirection":"282","WindSpeed":"4.1"}
01:32:08.336{"AirTemp":"15.9","Humidity":"76.0","Pressure":"1010.0","Rainfall":"0","TrackTemp":"19.1","WindDirection":"253","WindSpeed":"2.5"}
